PhraseId	SentenceId	Phrase	Sentiment
15581 	8167 	"'s hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb ."	1 
15582 	8167 	"hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15583 	8167 	"anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15581 	8167 	"to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15585 	8167 	"steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15586 	8167 	"from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15587 	8167 	"accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15588 	8167 	"Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb"	1 
15589 	8168 	"After you laugh once -LRB- maybe twice -RRB- , you will have completely forgotten the movie by the time you get back to your car in the parking lot ."	0 
15590 	8168 	", you will have completely forgotten the movie by the time you get back to your car in the parking lot ."	0 
15591 	8168 	you will have completely forgotten the movie by the time you get back to your car in the parking lot .	0 
15592 	8168 	will have completely forgotten the movie by the time you get back to your car in the parking lot	0 
15593 	8168 	get back to your car in the parking lot	0 
15591 	8169 	flounders under the weight of too many story lines	0 
15595 	8169 	flounders	0 
15596 	8170 	is both a snore and utter tripe .	0 
15597 	8170 	is both a snore and utter tripe	0 
15598 	8170 	a snore and utter tripe	0 
15599 	8170 	utter tripe	0 
15600 	8171 	is that it does n't make any sense .	0 
15601 	8171 	does n't make any sense	0 
15602 	8173 	the whole package	1 
15603 	8171 	It 's a road-trip drama with too many wrong turns .	0 
15601 	8171 	's a road-trip drama with too many wrong turns .	0 
15605 	8176 	"You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids ."	0 
15606 	8176 	"You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids"	0 
15607 	8177 	"Like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories ."	0 
15608 	8178 	"No cute factor here ... Not that I mind ugly ; the problem is he has no character , loveable or otherwise ."	0 
15609 	8178 	"the problem is he has no character , loveable or otherwise ."	0 
15610 	8178 	"is he has no character , loveable or otherwise"	0 
15611 	8178 	"he has no character , loveable or otherwise"	0 
15612 	8178 	"has no character , loveable or otherwise"	0 
15613 	8178 	"no character , loveable or otherwise"	0 
15611 	8178 	"no character ,"	0 
15615 	8179 	A remarkable movie	1 
15616 	8179 	remarkable movie	1 
15617 	8179 	unsatisfying ending	0 
15618 	8180 	If you 're a fan of the series you 'll love it and probably want to see it twice .	1 
15619 	8180 	you 'll love it and probably want to see it twice .	1 
15620 	8180 	'll love it and probably want to see it twice .	1 
15621 	8180 	'll love it and probably want to see it twice	1 
15622 	8180 	'll love it and	1 
15623 	8180 	'll love it	1 
15621 	8180 	want to see it twice	1 
15625 	8180 	see it twice	1 
15626 	8181 	impressive performances	1 
15627 	8183 	will make you wish you were at home watching that movie instead of in the theater watching this one	0 
15628 	8183 	you wish you were at home watching that movie instead of in the theater watching this one	0 
15629 	8181 	enjoyable performances	1 
15630 	8185 	If you 're really renting this you 're not interested in discretion in your entertainment choices	0 
15631 	8185 	"interested in Anne Geddes , John Grisham , and Thomas Kincaid"	1 
15632 	8186 	Like a can of 2-day old Coke .	0 
15633 	8188 	"As a girl-meets-girl romantic comedy , Kissing Jessica Steinis quirky , charming and often hilarious ."	1 
15631 	8188 	", Kissing Jessica Steinis quirky , charming and often hilarious ."	1 
15635 	8188 	"Kissing Jessica Steinis quirky , charming and often hilarious ."	1 
15636 	8188 	"quirky , charming and often hilarious"	1 
15637 	8189 	"Humorous and heartfelt , Douglas McGrath 's version of ` Nicholas Nickleby ' left me feeling refreshed and hopeful ."	1 
15638 	8189 	Humorous and heartfelt	1 
15639 	8189 	left me feeling refreshed and hopeful	1 
15610 	8189 	me feeling refreshed and hopeful	1 
15611 	8190 	"... a solid , well-formed satire ."	1 
15612 	8190 	"a solid , well-formed satire"	1 
15613 	8191 	offend viewers not amused by the sick sense of humor .	0 
15611 	8191 	not amused by the sick sense of humor	0 
15615 	8193 	"Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne"	1 
15616 	8193 	"Assayas ' ambitious , sometimes beautiful adaptation"	1 
15617 	8191 	"It does n't take a rocket scientist to figure out that this is a Mormon family movie , and a sappy , preachy one at that ."	0 
15618 	8191 	"does n't take a rocket scientist to figure out that this is a Mormon family movie , and a sappy , preachy one at that"	0 
15619 	8191 	"that this is a Mormon family movie , and a sappy , preachy one at that"	0 
15650 	8197 	"It should be doing a lot of things , but does n't ."	0 
15651 	8198 	"I was hoping that it would be sleazy and fun , but it was neither"	0 
15652 	8199 	The logic of it all will be Greek to anyone not predisposed to the movie 's rude and crude humor .	0 
15653 	8199 	and crude humor	0 
15651 	8200 	About as big a crowdpleaser as they possibly come .	1 
15655 	8200 	a crowdpleaser as	1 
15656 	8201 	Thumbs up to Paxton for not falling into the Hollywood trap and making a vanity project with nothing new to offer .	1 
15657 	8201 	Thumbs up to Paxton	1 
15658 	8203 	Together -LRB- Time Out and Human Resources -RRB- establish Mr. Cantet as France 's foremost cinematic poet of the workplace	1 
15659 	8207 	you might as well be watching a rerun	0 
15660 	8207 	might as well be watching a rerun	0 
15661 	8208 	We 've liked Klein 's other work but Rollerball left us cold .	0 
15662 	8208 	Rollerball left us cold	0 
15663 	8208 	left us cold	0 
15661 	8209 	"Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series ."	0 
15665 	8209 	"The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series ."	0 
15666 	8209 	"generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series"	0 
15667 	8210 	make this worth a peek	1 
15668 	8211 	This mess of a movie is nothing short of a travesty of a transvestite comedy .	0 
15669 	8211 	This mess of a movie	0 
15670 	8211 	is nothing short of a travesty of a transvestite comedy	0 
15671 	8211 	nothing short of a travesty of a transvestite comedy	0 
15672 	8212 	"A determined , ennui-hobbled slog that really does n't have much to say beyond the news"	0 
15673 	8213 	"The satire is unfocused , while the story goes nowhere ."	0 
15671 	8213 	"is unfocused , while the story goes nowhere ."	0 
15675 	8211 	Easily the most thoughtful fictional examination of the root causes of anti-Semitism ever seen on screen .	1 
15676 	8211 	Easily the most thoughtful fictional examination	1 
15677 	8211 	the most thoughtful fictional examination	1 
15678 	8211 	most thoughtful fictional examination	1 
15679 	8211 	causes of anti-Semitism ever seen on screen .	0 
15680 	8215 	Conceptually brilliant	1 
15681 	8216 	I have to admit I walked out of Runteldat .	0 
15682 	8216 	have to admit I walked out of Runteldat .	0 
15683 	8216 	have to admit I walked out of Runteldat	0 
15681 	8216 	to admit I walked out of Runteldat	0 
15685 	8216 	admit I walked out of Runteldat	0 
15686 	8217 	made this a superior movie	1 
15687 	8217 	this a superior movie	1 
15688 	8217 	a superior movie	1 
15689 	8219 	"This is a movie full of grace and , ultimately , hope ."	1 
15690 	8219 	"This is a movie full of grace and ,"	1 
15691 	8219 	This is a movie full of grace and	1 
15692 	8219 	This is a movie full of grace	1 
15693 	8219 	a movie full of grace	1 
15691 	8219 	full of grace	1 
15695 	8220 	-LRB- Ferrera -RRB- has the charisma of a young woman who knows how to hold the screen .	1 
15696 	8220 	has the charisma of a young woman who knows how to hold the screen	1 
15697 	8221 	"An eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake ."	1 
15698 	8221 	"An eloquent , reflective and beautifully"	1 
15699 	8221 	reflective and beautifully	1 
15700 	8225 	"Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry ."	1 
15701 	8225 	"never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry ."	1 
15702 	8225 	"to the actors ' perfect comic timing and sweet , genuine chemistry"	1 
15703 	8225 	"the actors ' perfect comic timing and sweet , genuine chemistry"	1 
15701 	8225 	the actors ' perfect comic timing	1 
15705 	8225 	perfect comic timing	1 
15706 	8225 	"sweet , genuine"	1 
15707 	8225 	", genuine"	1 
15708 	8226 	"Tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham ."	1 
15709 	8226 	"is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham ."	1 
15710 	8226 	"worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham"	1 
15711 	8226 	"for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer Hilary Birmingham"	1 
15712 	8226 	"its true-to-life characters , its sensitive acting , its unadorned view of rural life"	1 
15713 	8229 	"It 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do ."	1 
15711 	8229 	"'s immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do ."	1 
15715 	8229 	"immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do"	1 
15716 	8229 	"immensely ambitious , different than anything that 's been done before and amazingly successful"	1 
15717 	8229 	different than anything that 's been done before	1 
15718 	8229 	amazingly successful	1 
15719 	8232 	as faithful portraiture	1 
15720 	8233 	It 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .	0 
15721 	8233 	's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .	0 
15722 	8233 	's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic	0 
15723 	8233 	's always disappointing	0 
15721 	8233 	when a documentary fails to live up to -- or offer any new insight into -- its chosen topic	0 
15725 	8233 	a documentary fails to live up to -- or offer any new insight into -- its chosen topic	0 
15726 	8231 	"A frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls ."	0 
15727 	8231 	A frustrating ` tweener ' --	0 
15728 	8235 	"Muddled , simplistic and more than a little pretentious ."	0 
15729 	8237 	wind up remembering with a degree of affection rather than revulsion	1 
15730 	8238 	"bright , well-acted and thought-provoking"	1 
15731 	8238 	", well-acted and thought-provoking"	1 
15732 	8238 	well-acted and thought-provoking	1 
15733 	8238 	suffers from a laconic pace and a lack of traditional action .	0 
15731 	8239 	Feel free to go get popcorn whenever he 's not onscreen .	0 
15735 	8210 	The very simple story seems too simple and the working out of the plot almost arbitrary .	0 
15736 	8212 	"Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial ."	0 
15737 	8212 	his penchant for tearing up on cue -- things that seem so real in small doses	1 
15738 	8212 	become annoying and artificial	0 
15739 	8212 	annoying and artificial	0 
15710 	8213 	stretches of impact and moments of awe	1 
15711 	8215 	"While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds ."	1 
15712 	8215 	come away with a greater knowledge of the facts of Cuban music	1 
15713 	8215 	be treated to an impressive and highly entertaining celebration of its sounds	1 
15711 	8215 	to an impressive and highly entertaining celebration of its sounds	1 
15715 	8215 	an impressive and highly entertaining celebration of its sounds	1 
15716 	8215 	an impressive and highly entertaining celebration	1 
15717 	8215 	impressive and highly entertaining	1 
15718 	8215 	highly entertaining	1 
15719 	8216 	Exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable	0 
15750 	8217 	A sentimental but entirely irresistible portrait of three aging sisters	1 
15751 	8217 	A sentimental but entirely irresistible portrait	1 
15752 	8219 	"Good , solid storytelling ."	1 
15753 	8250 	"As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting ."	1 
15751 	8250 	torture and self-mutilation	0 
15755 	8250 	", they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting ."	1 
15756 	8250 	they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .	1 
15757 	8250 	are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .	1 
15758 	8250 	are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting	1 
15759 	8250 	shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting	1 
15760 	8250 	shimmering cinematography	1 
15761 	8250 	the ethereal beauty	1 
15762 	8253 	A classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached .	1 
15763 	8253 	A classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached	1 
15761 	8253 	A classic fairy tale that perfectly captures the wonders and worries of childhood	1 
15765 	8253 	perfectly captures the wonders and worries of childhood	1 
15766 	8253 	captures the wonders and worries of childhood	1 
15767 	8251 	"Congrats Disney on a job well done , I enjoyed it just as much !"	1 
15768 	8251 	Congrats Disney on a job well done	1 
15769 	8251 	Congrats Disney	1 
15770 	8251 	I enjoyed it just as much !	1 
15771 	8251 	enjoyed it just as much !	1 
15772 	8251 	enjoyed it just as much	1 
15773 	8258 	does n't have anything really interesting to say .	0 
15771 	8259 	a total loss	0 
15775 	8261 	A rather brilliant little cult item :	1 
15776 	8261 	A rather brilliant little cult item	1 
15777 	8261 	rather brilliant	1 
15778 	8262 	condescension from every pore .	0 
15779 	8263 	"Clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades ."	0 
15780 	8263 	"obvious , preposterous , the movie will likely set the cause of woman warriors back decades ."	0 
15781 	8263 	", preposterous , the movie will likely set the cause of woman warriors back decades ."	0 
15782 	8263 	"preposterous , the movie will likely set the cause of woman warriors back decades ."	0 
15783 	8265 	has taken quite a nosedive from Alfred Hitchcock 's imaginative flight to Shyamalan 's self-important summer fluff	0 
15781 	8265 	taken quite a nosedive from Alfred Hitchcock 's imaginative flight to Shyamalan 's self-important summer fluff	0 
15785 	8265 	quite a nosedive	0 
15786 	8266 	Takes a simple premise and carries it to unexpected heights .	1 
15787 	8266 	Takes a simple premise and carries it to unexpected heights	1 
15788 	8267 	become just another situation romance about a couple of saps stuck in an inarticulate screenplay	0 
15789 	8267 	about a couple of saps stuck in an inarticulate screenplay	0 
15790 	8267 	a couple of saps stuck in an inarticulate screenplay	0 
15791 	8267 	stuck in an inarticulate screenplay	0 
15792 	8269 	is a movie where the most notable observation is how long you 've been sitting still .	0 
15793 	8269 	a movie where the most notable observation is how long you 've been sitting still	0 
15791 	8269 	where the most notable observation is how long you 've been sitting still	0 
15795 	8272 	"Hard , endearing , caring , warm ."	1 
15796 	8273 	brings this unknown slice of history affectingly to life .	1 
15797 	8271 	"Boy , has this franchise ever run out of gas ."	0 
15798 	8275 	"I 've seen some bad singer-turned actors , but Lil Bow Wow takes the cake"	0 
15799 	8276 	"manages to bleed it almost completely dry of humor , verve and fun ."	0 
15800 	8276 	"manages to bleed it almost completely dry of humor , verve and fun"	0 
15801 	8276 	"to bleed it almost completely dry of humor , verve and fun"	0 
15802 	8276 	"bleed it almost completely dry of humor , verve and fun"	0 
15803 	8276 	"almost completely dry of humor , verve and fun"	0 
15801 	8276 	verve and fun	1 
15805 	8277 	inane and unimaginative	0 
15806 	8279 	"Shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic ."	1 
15807 	8279 	"the film has a gentle , unforced intimacy that never becomes claustrophobic ."	1 
15808 	8280 	I had a lot of problems with this movie .	0 
15809 	8280 	had a lot of problems with this movie .	0 
15810 	8280 	a lot of problems	0 
15811 	8283 	"are instantly recognizable , allowing the film to paradoxically feel familiar and foreign at the same time ."	1 
15812 	8281 	humor and eye-popping	1 
15813 	8286 	An exceptionally dreary and overwrought bit of work	0 
15811 	8286 	An exceptionally dreary and overwrought bit	0 
15815 	8287 	dehumanizing	0 
15816 	8287 	", Time Out offers an exploration that is more accurate than anything I have seen in an American film ."	1 
15817 	8287 	offers an exploration that is more accurate than anything I have seen in an American film .	1 
15818 	8287 	offers an exploration that is more accurate than anything I have seen in an American film	1 
15819 	8287 	is more accurate than anything I have seen in an American film	1 
15820 	8288 	Renner carries much of the film with a creepy and dead-on performance .	1 
15821 	8288 	carries much of the film with a creepy and dead-on performance	1 
15822 	8288 	of the film with a creepy and dead-on performance	1 
15823 	8288 	a creepy and dead-on performance	1 
15821 	8289 	-- but bad -- movie	0 
15825 	8290 	like a cold old man going through the motions	0 
15826 	8291 	succeeds as spooky action-packed trash of the highest order	1 
15827 	8291 	spooky action-packed trash of the highest order	0 
15828 	8291 	of the highest order	1 
15829 	8292 	to its ultimate demise	0 
15830 	8293 	"These three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people ."	1 
15831 	8293 	"form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people ."	1 
15832 	8293 	"a remarkably cohesive whole , both visually and thematically"	1 
15833 	8293 	a remarkably cohesive whole	1 
15831 	8293 	consistently sensitive and often exciting	1 
15835 	8291 	that feels dusty and leatherbound	0 
15836 	8295 	provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen	1 
15837 	8296 	"In a big corner office in Hell , Satan is throwing up his hands in surrender , is firing his R&D people , and has decided he will just screen The Master of Disguise 21\/7 ."	0 
15838 	8296 	"Satan is throwing up his hands in surrender , is firing his R&D people , and has decided he will just screen The Master of Disguise 21\/7 ."	0 
15839 	8296 	"is throwing up his hands in surrender ,"	0 
15810 	8297 	"A delicious , quirky movie with a terrific screenplay and fanciful direction by Michael Gondry ."	1 
15811 	8297 	"A delicious , quirky movie with a terrific screenplay and fanciful direction by Michael Gondry"	1 
15812 	8297 	"A delicious , quirky movie with a terrific screenplay and fanciful direction"	1 
15813 	8297 	"A delicious , quirky movie"	1 
15811 	8297 	"delicious , quirky movie"	1 
15815 	8297 	a terrific screenplay and fanciful direction	1 
15816 	8297 	a terrific screenplay and	1 
15817 	8297 	a terrific screenplay	1 
15818 	8297 	terrific screenplay	1 
15819 	8298 	"does n't really know or care about the characters , and uses them as markers for a series of preordained events ."	0 
15850 	8298 	"does n't really know or care about the characters , and"	0 
15851 	8298 	"does n't really know or care about the characters ,"	0 
15852 	8299 	have brought back the value and respect for the term epic cinema .	1 
15853 	8299 	brought back the value and respect for the term epic cinema	1 
15851 	8299 	epic cinema	1 
15855 	8300 	a message that cautions children about disturbing the world 's delicate ecological balance	1 
15856 	8301 	authentic account of a historical event that 's far too tragic to merit such superficial treatment	0 
15857 	8302 	"... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride ."	0 
15858 	8302 	"if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride ."	0 
15859 	8302 	"if you , like me , think an action film disguised as a war tribute is disgusting to begin with"	0 
15860 	8302 	"like me , think an action film disguised as a war tribute is disgusting to begin with"	0 
15861 	8302 	think an action film disguised as a war tribute is disgusting to begin with	0 
15862 	8302 	as a war tribute is disgusting to begin with	0 
15863 	8302 	a war tribute is disgusting to begin with	0 
15861 	8302 	disgusting to begin with	0 
15865 	8302 	you 're in for a painful ride .	0 
15866 	8302 	for a painful ride	0 
15867 	8302 	a painful ride	0 
15868 	8302 	painful ride	0 
15869 	8301 	"Journalistically dubious , inept and often lethally dull ."	0 
15870 	8301 	"Journalistically dubious , inept and often lethally dull"	0 
15871 	8301 	"Journalistically dubious , inept"	0 
15872 	8301 	often lethally dull	0 
15873 	8306 	The sheer dumbness of the plot -LRB- other than its one good idea -RRB- and the movie 's inescapable air of sleaziness get you down .	0 
15871 	8306 	The sheer dumbness of the plot -LRB- other than its one good idea -RRB- and the movie 's inescapable air of sleaziness	0 
15875 	8306 	sheer dumbness	0 
15876 	8306 	the movie 's inescapable air of sleaziness	0 
15877 	8308 	"Priggish , lethargically paced parable of renewal ."	0 
15878 	8310 	"Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message ."	1 
15879 	8310 	yet unforgivingly inconsistent depiction	0 
15880 	8310 	unforgivingly inconsistent	0 
15881 	8310 	", relaxed in its perfect quiet pace and proud in its message ."	1 
15882 	8310 	relaxed in its perfect quiet pace and proud in its message .	1 
15883 	8311 	is a visual treat for all audiences .	1 
15881 	8311 	is a visual treat for all audiences	1 
15885 	8311 	a visual treat for all audiences	1 
15886 	8312 	`` The Adventures of Pluto Nash '' is a big time stinker .	0 
15887 	8312 	The Adventures of Pluto Nash '' is a big time stinker .	0 
15888 	8312 	'' is a big time stinker .	0 
15889 	8312 	is a big time stinker .	0 
15890 	8312 	is a big time stinker	0 
15891 	8312 	big time stinker	0 
15892 	8312 	time stinker	0 
15893 	8313 	"Quite frankly , I ca n't see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out ."	0 
15891 	8313 	see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out	0 
15895 	8313 	why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out	0 
15896 	8313 	any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out	0 
15897 	8313 	would ever work in a McCulloch production again if they looked at how this movie turned out	0 
15898 	8316 	some strong performances	1 
15899 	8317 	"seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel"	1 
15900 	8318 	"Rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema ."	1 
15901 	8318 	", indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema ."	1 
15902 	8318 	"is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema ."	1 
15903 	8318 	"is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema"	1 
15901 	8318 	"such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema"	1 
15905 	8318 	such high-wattage brainpower coupled with pitch-perfect acting	1 
15906 	8318 	such high-wattage brainpower	1 
15907 	8318 	high-wattage brainpower	1 
15908 	8318 	coupled with pitch-perfect acting	1 
15909 	8318 	with pitch-perfect acting	1 
15910 	8318 	pitch-perfect acting	1 
15911 	8321 	"The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises"	0 
15912 	8321 	"the characters are too simplistic to maintain interest ,"	0 
15913 	8321 	"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable ."	1 
15911 	8321 	"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable"	1 
15915 	8321 	Devos and Cassel have tremendous chemistry	1 
15916 	8321 	tremendous chemistry	1 
15917 	8325 	Poignant and funny	1 
15918 	8326 	"is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors ."	0 
15919 	8328 	"The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome ."	1 
15920 	8328 	"The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome"	1 
15921 	8328 	"The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and"	1 
15922 	8328 	"The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking ,"	1 
15923 	8328 	The storylines are woven together skilfully	1 
15921 	8328 	are woven together skilfully	1 
15925 	8328 	", the magnificent swooping aerial shots are breathtaking ,"	1 
15926 	8328 	the magnificent swooping aerial shots are breathtaking	1 
15927 	8328 	the magnificent swooping aerial shots	1 
15928 	8328 	are breathtaking	1 
15929 	8328 	the overall experience is awesome	1 
15930 	8329 	finds no way to entertain or inspire its viewers	0 
15931 	8331 	bother if you 're going to subjugate truth to the tear-jerking demands of soap opera	0 
15932 	8332 	"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic"	0 
15933 	8332 	"getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic"	0 
15931 	8335 	A disaster of a drama	0 
15935 	8336 	"When it comes out on video , then it 's the perfect cure for insomnia ."	0 
15936 	8336 	then it 's the perfect cure for insomnia .	0 
15937 	8336 	's the perfect cure for insomnia .	0 
15938 	8336 	the perfect cure for insomnia	0 
15939 	8337 	A beguiling evocation of the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions	1 
15910 	8337 	of the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions	1 
15911 	8337 	the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions	1 
15912 	8337 	Dickens evergreen : the exuberant openness with which he expresses our most basic emotions	1 
15913 	8337 	exuberant	1 
15911 	8339 	Coupling disgracefully written dialogue	0 
15915 	8339 	disgracefully written dialogue	0 
15916 	8339 	Circuit is the awkwardly paced soap opera-ish story .	0 
15917 	8339 	awkwardly paced soap opera-ish story	0 
15918 	8310 	relies too much on a scorchingly plotted dramatic scenario for its own good	0 
15919 	8312 	"The Sweetest Thing , a romantic comedy with outrageous tendencies"	1 
15950 	8315 	"Smart and fun , but far more witty than it is wise"	1 
15951 	8315 	"Smart and fun , but far more witty"	1 
15952 	8315 	Smart and fun	1 
15953 	8316 	miserably	0 
15951 	8316 	fails because it demands that you suffer the dreadfulness of war from both sides	0 
15955 	8316 	the dreadfulness	0 
15956 	8316 	dreadfulness	0 
15957 	8317 	A rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .	1 
15958 	8318 	it ca n't help but engage an audience	1 
15959 	8319 	Michel Piccoli 's moving performance	1 
15960 	8319 	moving performance	1 
15961 	8350 	"Purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons ."	0 
15962 	8350 	dull in its lack of poetic frissons	0 
15963 	8351 	An intimate contemplation of two marvelously	1 
15961 	8353 	"glacially paced , and often just plain dull"	0 
15965 	8353 	"paced , and often just plain dull"	0 
15966 	8356 	"Confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve ."	0 
15967 	8357 	... a good film that must have baffled the folks in the marketing department .	1 
15968 	8361 	"If you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash ."	0 
15969 	8361 	"find an escape clause and avoid seeing this trite , predictable rehash ."	0 
15970 	8361 	"avoid seeing this trite , predictable rehash"	0 
15971 	8361 	"In his U.S. debut , Mr. Schnitzler proves himself a deft pace master and stylist ."	1 
15972 	8361 	", Mr. Schnitzler proves himself a deft pace master and stylist ."	1 
15973 	8361 	Mr. Schnitzler proves himself a deft pace master and stylist .	1 
15971 	8361 	proves himself a deft pace master and stylist .	1 
15975 	8361 	a deft pace master and stylist	1 
15976 	8365 	Sex With Strangers is fascinating ...	1 
15977 	8366 	"It made me feel unclean , and I 'm the guy who liked There 's Something About Mary and both American Pie movies ."	0 
15978 	8366 	"It made me feel unclean , and I 'm the guy who liked There 's Something About Mary and both American Pie movies"	0 
15979 	8366 	me feel unclean	0 
15980 	8368 	Just a collection of this and that -- whatever fills time -- with no unified whole	0 
15981 	8368 	this and that -- whatever fills time -- with no unified whole	0 
15982 	8369 	And it 's a lousy one at that .	0 
